p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
3.7999968390583793e-6,0.3542345725302722,0.346,0.097,0.080518133022808,8,Crybg3
3.91577827604579e-6,0.341580572238886,0.404,0.194,0.08297142589113424,8,Suclg2
4.07647093055123e-6,0.373420036338203,0.404,0.137,0.08637634254745001,8,Smad3
4.144373273520605e-6,0.3328382150407719,0.404,0.24,0.0878151252926281,8,Tnfrsf19
4.200180991751227e-6,0.3085946606780211,0.519,0.429,0.08899763503421675,8,Atp13a3
4.437106895913773e-6,0.25801478814966117,0.673,0.602,0.09401785801751693,8,Tsc22d1
4.446743711099762e-6,0.3819732711067477,0.269,0.096,0.09422205249449285,8,Lama1
4.449761424375969e-6,0.2687131509334648,0.654,0.601,0.0942859948211024,8,Prickle1
4.765746094941881e-6,0.280957571078693,0.442,0.276,0.10098139400572351,8,Laptm4a
4.838053889736142e-6,0.3057261228303529,0.288,0.053,0.10251352386961912,8,Txnip
5.174155691606693e-6,0.25666045466973053,0.25,0.079,0.10963518494945422,8,A4galt
5.208716152068056e-6,0.48275578070643954,0.404,0.109,0.11036748654617003,8,Rbpms
5.325299585630366e-6,0.39888953021832274,0.481,0.197,0.11283777291992184,8,Ror1
5.393006532492712e-6,0.2505963165969009,0.231,0.053,0.11427241541698807,8,Csf1
5.407112769356243e-6,0.3091138053519631,0.327,0.135,0.11457131246988943,8,Gm14964
5.426698344455478e-6,0.37932047915758055,0.538,0.44,0.11498631122066713,8,Pknox2
5.702343775576607e-6,0.41521001391909346,0.596,0.41,0.12082696226069273,8,Vgll4
5.776811585038154e-6,0.27937982807197315,0.135,0.026,0.12240486067537344,8,Rcn3
6.051328038970121e-6,0.257488796738481,0.654,0.593,0.12822158981773787,8,Ldb2
6.332716335926376e-6,0.31981777167697156,0.269,0.106,0.134183926441944,8,Adamts15
6.534209491213274e-6,0.38846867432611876,0.308,0.219,0.13845336490931806,8,Gnasas1
6.5898359774722475e-6,0.3020651168139722,0.385,0.284,0.13963203452665945,8,Tfdp2
7.267850064331075e-6,0.45725868893969346,0.538,0.416,0.15399847501311115,8,Ghr
7.939922475799173e-6,0.34462692656699745,0.346,0.152,0.16823901733970867,8,Glis3
8.51036610859843e-6,0.302681114493461,0.596,0.398,0.18032614747509215,8,Tead1
8.683478286777411e-6,0.28644517035953543,0.308,0.155,0.18399422141852656,8,Sec24d
8.846288956342553e-6,0.4006158895052569,0.308,0.141,0.18744401669594235,8,Calcrl
8.927925327513251e-6,0.24489928826752327,0.538,0.423,0.18917380976467826,8,Rnf111
9.118103863308438e-6,0.3758335579843608,0.442,0.126,0.1932035027596425,8,Mrc2
9.579918111811431e-6,0.2826442486222097,0.5,0.343,0.20298888487117242,8,Agpat4
1.0318570471419571e-5,0.3551770191333917,0.442,0.25,0.21864018971890928,8,Smoc1
1.0551828654487418e-5,0.35106902274892315,0.481,0.299,0.22358269735993389,8,Pdlim5
1.0616801934245976e-5,0.2816653314460336,0.25,0.042,0.224959416184738,8,Pear1
1.0938393398943802e-5,0.2155708585263923,0.308,0.19,0.2317736177302202,8,Ndst1
1.1145122935247601e-5,0.33103311854364903,0.692,0.56,0.23615400987496143,8,Srsf5
1.1832446048945883e-5,0.31683921189921865,0.25,0.121,0.2507176993311143,8,Dusp16
1.188289212811437e-5,0.29305598662482324,0.212,0.071,0.2517866013026154,8,Gm48094
1.2074231843629955e-5,0.2561466855642368,0.173,0.017,0.2558408985346751,8,H19
1.3134257317650586e-5,0.29663041727505995,0.385,0.103,0.27830177830369823,8,Adgra2
1.3377566908774257e-5,0.25117178731703105,0.385,0.194,0.28345726523001774,8,Zfx
1.4095442029427604e-5,0.28645354140408974,0.231,0.059,0.2986683211615415,8,Aldh1a1
1.4529098737696021e-5,0.3737211127210348,0.327,0.138,0.307857073153041,8,Creb3l2
1.5820531587090344e-5,0.280586054933489,0.769,0.648,0.3352212437988573,8,Rbms1
1.6235287960671583e-5,0.261265058642713,0.423,0.387,0.3440095165986702,8,Eml1
1.6624934101827947e-5,0.20511770860110026,0.173,0.033,0.3522657286836324,8,Mxra8
1.6805987671092636e-5,0.3593728783771248,0.346,0.099,0.3561020727627819,8,Nid1
1.6924857215914763e-5,0.3725204877540216,0.346,0.103,0.3586207995480179,8,Col5a2
1.721308468148421e-5,0.4773049051722314,0.288,0.144,0.3647280513159689,8,Cemip
1.7610637072146565e-5,0.24153382901362047,0.154,0.033,0.3731517889217136,8,Lgals1
1.820822465109789e-5,0.3398762449095247,0.365,0.29,0.3858140721321132,8,Pde3a
1.8386455446176697e-5,0.30619623622915315,0.404,0.146,0.38959060444903804,8,Prrx1
1.8782641303645663e-5,0.21170772857309206,0.135,0.03,0.39798538658294796,8,Tnxb
2.146208674835082e-5,0.33074158068482007,0.404,0.225,0.45476015611080556,8,Polr2a
2.2693298006030352e-5,0.26618200461361835,0.712,0.457,0.48084829144977714,8,Zfp521
2.3371876912782057e-5,0.34086158481907325,0.519,0.401,0.495226699904939,8,Tacc1
2.4214260635840322e-5,0.24872045210796812,0.538,0.42,0.5130759686128206,8,Eif4g2
2.4358257003818542e-5,0.28796379234014674,0.558,0.423,0.5161271076539111,8,Gm26672
