p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
2.5744237436909393e-6,0.24307683668815125,0.727,0.33,0.054549464705067316,6,Slc12a5
2.7985413372315177e-6,0.24468364143917887,0.864,0.484,0.05929829239459863,6,Scn2a
3.6110872376641643e-6,0.2975151018501152,0.909,0.65,0.07651532747886598,6,Fgf12
3.660704030181039e-6,0.3713783273636606,0.773,0.442,0.07756665769550604,6,Ryr3
3.910538956000029e-6,0.3204296226664415,0.545,0.198,0.08286040993868461,6,Grm4
3.9652188126807754e-6,0.2225877497157072,0.318,0.088,0.08401902142189295,6,Cpa6
4.376586831766673e-6,0.29377477588430584,0.75,0.39,0.09273549837830404,6,Ndrg4
4.9975816749111385e-06,0.23499131411718122,0.841,0.525,0.10589375810969212,6,Epb41l3
5.367794085770743e-6,0.2227439096666755,0.773,0.289,0.11373818888339628,6,Srrm4os
5.402867742317505e-6,0.24091079221935519,0.955,0.679,0.1144813645919656,6,Rian
5.840624964626463e-6,0.22005854018532667,0.818,0.407,0.12375700237547012,6,Tmem132c
6.057501533824847e-6,0.2981492582956705,0.568,0.218,0.1283524000002147,6,4930587E11Rik
6.150700364181935e-6,0.26585406869485306,0.864,0.516,0.13032719001665102,6,Celf4
7.09139451812718e-6,0.37547770447458606,0.455,0.135,0.15025955844459682,6,Gm2516
7.64947413141163e-6,0.2945866888423321,0.818,0.39,0.16208470737048103,6,Nell1
8.33070921679153e-6,0.26447930401588143,0.818,0.49,0.17651939759459573,6,Snap25
9.037237086000287e-6,0.3215967508331695,0.75,0.425,0.19149001661526008,6,Gpr158
9.194194366132085e-6,0.2102474139041855,0.773,0.487,0.19481578442397274,6,Grik4
9.701875277462943e-6,0.24613883614891918,0.841,0.757,0.2055730352541623,6,Mast4
1.0159572043071314e-5,0.22095533649482826,0.705,0.316,0.21527117202063806,6,Lingo1
1.0702185976250532e-5,0.3526332029327608,0.818,0.487,0.22676861865077252,6,Efna5
1.0716040009630912e-5,0.3187418058410252,0.886,0.561,0.2270621717640694,6,Snhg11
1.0856749910802407e-5,0.25306985097728574,0.318,0.094,0.2300436738599922,6,Cldnd1
1.1166537473283844e-5,0.3059429163931664,0.841,0.524,0.23660776252141136,6,Gabrb3
1.1193198478902927e-5,0.20093650544599984,0.75,0.333,0.23717268256947413,6,Camkv
1.2516289664552818e-5,0.2536428779177935,0.818,0.421,0.26520766170220966,6,Camk2b
1.2769628069422392e-5,0.2225740206461049,0.659,0.335,0.2705756491629911,6,St6gal2
1.2945543527701063e-5,0.23161617279547672,0.591,0.195,0.27430312180845784,6,Tcerg1l
1.4075748370738035e-5,0.2813937019380005,0.841,0.531,0.2982510322275682,6,Klhl29
1.4259456429666373e-5,0.23181384064617194,0.818,0.619,0.30214362228820074,6,Dlgap4
1.4330665495350349e-5,0.20061225020300777,0.75,0.404,0.30365247118097854,6,Rab11fip4
1.5240241657580085e-5,0.298892147889998,0.636,0.25,0.32292548048246444,6,Trhde
1.551028880248939e-5,0.22333138440458655,0.932,0.72,0.32864750943594767,6,Kcnip4
1.686082331585017e-5,0.3517059663723452,0.818,0.441,0.3572639852395492,6,Zmat4
1.7519414928355397e-5,0.29824629666585306,0.568,0.304,0.3712188829169225,6,Sox5os4
1.8415202105509028e-5,0.46337635402595434,0.5,0.172,0.3901997174136308,6,4930555F03Rik
1.902740537613138e-5,0.32343520162517203,0.909,0.724,0.40317169251484786,6,Anks1b
1.9064256196823856e-5,0.25223907899507836,0.75,0.356,0.4039525245545007,6,Cpne4
1.944816327930217e-5,0.20552099457623724,0.705,0.243,0.41208713172513367,6,Nrn1
1.9533817906010248e-5,0.26414119346000997,0.932,0.641,0.4139020676104511,6,Erc2
2.274800680324685e-5,0.22655826032708323,0.682,0.263,0.4820075161539975,6,Slc17a6
2.4141714590684268e-5,0.3157887445609734,0.795,0.478,0.511538790462009,6,Pak7
2.434504990949101e-5,0.23085790187573596,0.864,0.479,0.515847262532205,6,Kcnq5
2.7807773993094995e-5,0.3832152293601059,0.75,0.496,0.5892189231396898,6,Rorb
2.8289534183236985e-5,0.23618629565666746,0.682,0.275,0.5994269398086085,6,Glra2
2.9772527930518673e-5,0.3099114778497045,0.886,0.581,0.6308500943197601,6,Nrg3
3.0075694800705904e-5,0.20927946046805174,0.705,0.303,0.6372738971321574,6,Prkch
3.12939527957906e-5,0.28087560495029795,0.818,0.492,0.663087565790007,6,Rasgef1b
3.1629183713555516e-5,0.2541129300885339,0.795,0.436,0.6701907737065278,6,Hecw1
3.205317793991028e-5,0.3874082983508593,0.705,0.398,0.679174787368759,6,Epha6
3.320530162928859e-5,0.22634454711651208,0.795,0.505,0.7035871362229958,6,Miat
3.434497838049644e-5,0.2807813752074545,0.864,0.727,0.7277357469043391,6,Fat3
3.6982468491071545e-5,0.25163225668531286,0.841,0.441,0.783621524857315,6,Atp8a2
3.768046485359194e-5,0.22356702968012143,0.773,0.347,0.7984113697827596,6,Olfm1
3.8635563652657357e-5,0.20731586495228924,0.545,0.22,0.8186489582361567,6,Bex2
3.959269772143956e-5,0.32670035884396936,0.75,0.49,0.8389296720195828,6,Plxna2
4.354385698437289e-5,0.23994997001789792,0.795,0.452,0.9226507856418772,6,Adam23
4.499793410245719e-5,0.20255437180270752,0.705,0.237,0.9534612256969655,6,Nwd2
4.85474533731301e-5,0.21140774318805572,0.841,0.447,1,6,Shank1
4.8766735452490656e-5,0.22836955321352737,0.841,0.424,1,6,Shtn1
4.8891984265255254e-5,0.22508688059538248,0.409,0.14,1,6,Col6a6
5.241977684518911e-5,0.27112998715348335,0.75,0.382,1,6,Rcan2
6.205337734302839e-5,0.24708817623430135,0.727,0.462,1,6,Car10
6.313345755561875e-5,0.27032596242895934,0.955,0.76,1,6,Ptprd
6.364625896103823e-5,0.26289246924729737,0.75,0.432,1,6,Ptprn
6.437688000179476e-5,0.23102000366178094,0.682,0.402,1,6,Glp2r
6.515452258012028e-5,0.2238664751090138,0.795,0.439,1,6,Map6
6.793529550259781e-5,0.3299582600745482,0.75,0.363,1,6,Olfm3
7.107435705617562e-5,0.39234187800592724,0.455,0.134,1,6,Gm45321
7.27282193871039e-5,0.3085813960810241,0.773,0.453,1,6,Cacna1b
7.78349972127842e-5,0.2879564028510391,0.727,0.375,1,6,Cdh18
8.079070869557915e-5,0.2395114441510809,0.795,0.396,1,6,Srrm4
8.434153700243434e-5,0.21423277653848838,0.795,0.59,1,6,Unc80
8.578786698596093e-5,0.3187391853675863,0.886,0.802,1,6,Cadm2
9.045688163890407e-5,0.31070365495567304,0.5,0.212,1,6,Gm32647
1.0081929937879295e-4,0.26679123316142783,0.886,0.591,1,6,Grm7
1.140030964743536e-4,0.2301863865608491,0.841,0.427,1,6,Gm20754
1.3188332280094712e-4,0.20113430395504794,0.705,0.399,1,6,Kcnt2
1.4628268153672524e-4,0.27427544731802667,0.841,0.528,1,6,Cntn4
1.604236930379446e-4,0.25007311121389086,0.818,0.505,1,6,Myt1l
1.6073274801706188e-4,0.24929416305920216,0.773,0.404,1,6,Epb41l4b
1.6126022362798683e-4,0.30878219968730924,0.727,0.415,1,6,Tubb5
1.802866086395528e-4,0.24918020010334252,0.705,0.283,1,6,Jakmip3
1.8223740574428018e-4,0.21636668971848894,0.773,0.496,1,6,Rgs7bp
1.9885769683142057e-4,0.32902565636990166,0.432,0.298,1,6,Rps12
2.0547901559399786e-4,0.2006532917096855,0.818,0.453,1,6,Kif5a
2.0948759035646365e-4,0.30639695862488925,0.727,0.396,1,6,Gm20642
2.1210249098077758e-4,0.2123689701888392,0.227,0.129,1,6,Cuta
2.187585056847721e-4,0.21562094972984402,0.841,0.453,1,6,Gap43
2.3990412427838344e-4,0.22800542344760655,0.886,0.621,1,6,Arhgap26
2.4265884575076695e-4,0.291635975831004,0.659,0.436,1,6,Ybx1
2.560570395880476e-4,0.20260976993561874,0.614,0.356,1,6,Ift57
2.566635539974453e-4,0.3867813869319332,0.636,0.214,1,6,Pcp4
2.7358425984451814e-4,0.27009845652292563,0.841,0.522,1,6,Cntn5
2.783728497840424e-4,0.2241491633017924,0.818,0.346,1,6,Homer2
3.004157090340077e-4,0.2759486549184704,0.841,0.737,1,6,Atp2b1
3.0575639151097166e-4,0.21977646201159073,0.818,0.478,1,6,Kcnh7
3.110679485832393e-4,0.37139794866086817,0.25,0.18,1,6,Rps19
3.147236303978305e-4,0.2649553903794629,0.841,0.565,1,6,Grin2b
3.173470507009094e-4,0.4087366533327985,0.5,0.229,1,6,Tmem132cos
3.3018925427190745e-4,0.26011531289966394,0.864,0.65,1,6,Mgat5
3.542346156012868e-4,0.20311484287858028,0.659,0.355,1,6,Dpy19l1
3.5908893650712123e-4,0.21681977292811117,0.818,0.598,1,6,Cdh11
3.7220476392339254e-4,0.2124506457999933,0.727,0.339,1,6,Fstl5
3.837302801708564e-4,0.24658549114279005,0.909,0.77,1,6,Ntm
4.1193602177902255e-4,0.2617572298689045,0.886,0.575,1,6,Snhg14
4.460998191200555e-4,0.21938036116155135,0.432,0.183,1,6,Eef1a2
4.566109285769542e-4,0.30685022882504764,0.682,0.375,1,6,Cdh12
4.833074741013629e-4,0.22293074464096801,0.75,0.51,1,6,Pde4dip
4.8796502900054435e-4,0.24711918398288782,0.659,0.35,1,6,L1cam
5.864538477101472e-4,0.22532500976018854,0.477,0.253,1,6,Rph3a
5.887726612330136e-4,0.2022343351102579,0.864,0.634,1,6,Kif1a
6.222513862895347e-4,0.21682044805824752,0.682,0.386,1,6,Pak1
6.504753948900548e-4,0.22442403008627865,0.75,0.378,1,6,Gm40841
6.646407824494743e-4,0.2145361113328219,0.682,0.418,1,6,Kcnh8
6.852152226379172e-4,0.21085408739998335,0.773,0.547,1,6,Garnl3
7.417575956769156e-4,0.2005264301760759,0.727,0.404,1,6,Pacsin1
8.022541869075024e-4,0.31421641543912093,0.409,0.32,1,6,Rpl21
8.043518775906318e-4,0.2911154572721829,0.75,0.395,1,6,Nrg3os
8.1182377582215e-4,0.2103889162837505,0.773,0.392,1,6,9530059O14Rik
8.259505508656146e-4,0.2245996902168783,0.795,0.459,1,6,St6galnac5
8.80727510750551e-4,0.28105905301506384,0.795,0.668,1,6,Ralyl
9.004414389477736e-4,0.221122288591713,0.682,0.39,1,6,Mir124a-1hg
9.376959014965339e-4,0.2044341558421483,0.932,0.836,1,6,Meg3
0.0010401967980463785,0.2524151026364669,0.727,0.464,1,6,Cdkl5
0.001105421835311223,0.2683793226427985,0.727,0.462,1,6,Khdrbs2
0.0012310329798105087,0.24487514907618213,0.545,0.346,1,6,Fau
0.0012729557733705042,0.2963406393725301,0.864,0.657,1,6,Grm5
0.0013369194272300127,0.24041477120453691,0.818,0.542,1,6,Myh10
0.001436303331649478,0.3873402276271379,0.636,0.441,1,6,Adamts17
0.001535088945048652,0.24928136510882282,0.636,0.278,1,6,Chrm3
0.0015403429083579404,0.2114529520222661,0.773,0.611,1,6,Ppm1h
0.0015956268122754274,0.21639195032925618,0.682,0.53,1,6,Cox7c
0.0017593818879226655,0.34222299971981995,0.636,0.249,1,6,Dlgap3
0.0019283667992167236,0.20563947486863515,0.818,0.516,1,6,Jakmip2
0.0021350447735943344,0.26249735273290475,0.295,0.103,1,6,Igf1
0.0021657734985923724,0.20132520231794937,0.795,0.55,1,6,Cacna2d3
0.0022227575197137127,0.20172294433778049,0.795,0.456,1,6,A230006K03Rik
0.0022266586263203565,0.20537432298707425,0.886,0.641,1,6,Nkain2
0.002521678272856183,0.23745532449615278,0.545,0.233,1,6,Galnt14
0.002621776116700599,0.29282253451803675,0.295,0.189,1,6,Nme2
0.0026452751541679227,0.3131212965814895,0.386,0.132,1,6,Mctp2
0.0026687322114405383,0.34090217837769843,0.75,0.533,1,6,Tuba1a
0.003584986364867981,0.21243877731945737,0.841,0.616,1,6,Mapt
0.0036865670331725055,0.2581428355725408,0.341,0.23,1,6,Rps4x
0.003906439987784446,0.2626345813515807,0.25,0.123,1,6,Atp5mpl
0.004345186155173441,0.2034374052008706,0.727,0.418,1,6,Tubb3
0.00472351638936219,0.2230100087840597,0.636,0.313,1,6,4930509J09Rik
0.0049176891249194405,0.23594442615334754,0.455,0.28,1,6,Rpl18a
0.0054496575465187574,0.20939720638522952,0.795,0.702,1,6,Kalrn
0.006156957530559953,0.20827003690442752,0.75,0.502,1,6,Sh3gl2
0.006508748729507216,0.21290052297071638,0.727,0.41,1,6,Tubb2a
0.006608357953687269,0.3253871824963738,0.295,0.24,1,6,Rps23
0.0071774897076320706,0.3124002760311297,0.523,0.366,1,6,Rps27
0.007319546905183806,0.20432056170670934,0.341,0.178,1,6,Ubl5
0.008652138796360613,0.2223107360306128,0.841,0.828,1,6,Sox5
0.008857481395854381,0.29188827795793015,0.818,0.774,1,6,Grik2
0.009553045499180316,0.22924676361973925,0.477,0.347,1,6,Eif4a1
0.009727741003887739,0.3059863085208778,0.636,0.482,1,6,Gm48742
1.6049201359224248e-124,1.422359453098541,0.958,0.101,3.4006652760060255e-120,1,Cfap299
6.786725226717828e-124,1.197208358364135,0.958,0.111,1.4380392082892404e-119,1,Rgs22
8.254497355515223e-124,1.166018895548905,0.958,0.153,1.7490454446601207e-119,1,Cfap61
9.280215535615082e-124,1.2144258047600915,0.958,0.115,1.9663848698414798e-119,1,Dnah6
4.6833241056410856e-123,1.4023445729285464,0.958,0.061,9.923495447442897e-119,1,Dnah12
3.6906571553977504e-122,1.1393813672347917,0.966,0.076,7.820133446572294e-118,1,Ak9
1.2537307151806547e-121,1.1773519597622626,0.958,0.097,2.6565300123962893e-117,1,Ak7
1.6045268259499373e-121,1.1978385134076688,0.958,0.09,3.3998318915053225e-117,1,Hydin
2.3740638983559483e-121,1.1652030010833192,0.966,0.217,5.030403994226419e-117,1,Cfap54
3.340484338695024e-121,1.1106756134900793,0.966,0.102,7.078152265260886e-117,1,Dnah11
1.2000737034292757e-120,1.1285196717851327,0.958,0.137,2.5428361701962924e-116,1,Spef2
2.317450517889455e-120,1.1355603312344118,0.966,0.148,4.910445902355966e-116,1,Kif6
1.521994584792667e-119,0.9654306807371089,0.933,0.019,3.2249543257171824e-115,1,Ttc29
3.0945604910900066e-119,1.091234804310925,0.966,0.075,6.557064224570615e-115,1,Cfap65
1.4251472067172815e-118,1.3281690370637518,0.95,0.234,3.019744416313248e-114,1,Adamts20
