p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
1.3599714179518705e-8,0.21332667650608955,0.587,0.317,2.813372872317034e-4,10,Hap1
1.4143358153994062e-8,0.24892843529597508,0.968,0.704,2.925836501316752e-4,10,Celf4
1.4444820623354916e-8,0.21912652575471364,0.73,0.387,2.9882000423534313e-4,10,Spock3
1.850395223969238e-8,0.2877141733307278,0.984,0.781,3.8279125998251626e-4,10,Dlg2
2.8103845990844618e-8,0.2808447949203635,0.889,0.648,5.813842620126026e-4,10,Usp29
4.224486278443945e-8,0.2010855949336504,0.968,0.721,8.739194764216989e-4,10,Rnf220
5.7260345998861246e-8,0.20615133839437028,0.873,0.607,0.0011845447776784425,10,Stmn2
6.127649803824284e-8,0.243102148308453,0.984,0.749,0.0012676269149171297,10,Lrfn5
1.1288839384730935e-7,0.20717416248566867,1,0.908,0.0023353222035192886,10,Macrod2
2.88317582983487e-7,0.3267828373001306,0.698,0.418,0.005964425839179395,10,Adarb2
3.365634567613991e-7,0.3475265313460731,0.619,0.321,0.006962488230023063,10,Gm32647
4.654079894035674e-7,0.2632742228522009,0.857,0.666,0.009627895076791598,10,Epha5
5.198011113509898e-7,0.20552790820966482,0.778,0.456,0.010753125590517927,10,Grm8
6.953453470357372e-7,0.25622883628080684,0.857,0.584,0.014384609194128295,10,Grin3a
7.634258094863228e-7,0.21444877960311326,0.937,0.795,0.01579298972084356,10,Prkg1
1.0062323177445191e-6,0.20501153713851483,0.54,0.32,0.020815927957180867,10,Tubb5
2.7282447005663147e-6,0.22351645152131294,0.937,0.746,0.056439198120615354,10,Schip1
2.817450835216946e-6,0.21494735251715869,0.937,0.682,0.05828460542813296,10,Grik1
3.5484721496141616e-6,0.255936039118994,0.984,0.864,0.07340724335906816,10,Kirrel3
3.6151789895255645e-6,0.21523102598204713,0.984,0.756,0.07478720775631535,10,Lrrtm4
4.315872882916081e-6,0.28661349518180446,0.905,0.663,0.08928246232888497,10,Fgf13
4.723226534137599e-6,0.271787205497267,1,0.899,0.0977093873117045,10,Gm42418
5.1324129793586295e-6,0.21290864051007485,1,0.888,0.10617422730399197,10,Ptprd
5.40600647141303e-6,0.3274248694498275,0.73,0.452,0.11183405587412135,10,Foxp2
1.1011822957517858e-5,0.21076417498292976,0.937,0.716,0.22780158152217195,10,Gabrg3
1.2976512324391092e-5,0.20676522461328828,0.825,0.591,0.2684451104546785,10,Klhl29
1.3955734808393207e-5,0.21442193681468014,0.794,0.517,0.28870228598123027,10,Gria1
1.695969775311549e-5,0.21588650958560812,0.698,0.496,0.35084526741870015,10,Tuba1a
2.4270001362896148e-5,0.20008752810122538,0.508,0.301,0.5020735181942326,10,Cpne4
2.6874010325883924e-5,0.20492122140720537,0.667,0.397,0.5559426516115608,10,Il1rapl2
5.546063964753214e-5,0.20888821572018257,0.984,0.849,1,10,Lrp1b
2.6349553643706034e-4,0.22732075089917286,0.508,0.346,1,10,Pdzrn4
5.039229501463519e-4,0.23962069375445522,0.667,0.464,1,10,Cdh4
6.077153017609097e-4,0.2867730799440594,0.603,0.436,1,10,Sorcs1
8.237532709754113e-4,0.2435021339110685,0.27,0.135,1,10,mt-Co3
1.626710390797811e-203,0.8912643051165375,0.934,0.015,3.3651757854434316e-199,11,Egfl7
5.118664733374035e-184,0.5766790738312892,0.852,0.014,1.0588981733930867e-179,11,Erg
7.564489149439898e-182,0.6870240198538269,0.934,0.022,1.5648658703446316e-177,11,Cldn5
6.138821657080108e-175,0.6064254958246723,0.77,0.01,1.269938036200162e-170,11,Zfp366
6.353369670053108e-171,0.3429325727282144,0.689,0.005,1.3143215836438864e-166,11,Dipk2b
4.098658673676675e-162,0.8715874743000384,0.934,0.031,8.478895198234939e-158,11,Ptprb
6.013700770189968e-160,0.5200432676750044,0.803,0.017,1.2440542783291988e-155,11,Slc40a1
2.2625603989608327e-159,0.5612150968134964,0.902,0.028,4.680558697330275e-155,11,Pecam1
2.987508378515622e-158,0.5103190509633635,0.77,0.014,6.180258582635267e-154,11,Nostrin
2.6408757710931014e-154,0.8411447362858799,0.902,0.031,5.463179707660299e-150,11,Adgrl4
3.6552158490110604e-145,0.5934018373255443,0.869,0.03,7.561545026849181e-141,11,Rasgrp3
3.48795609709224e-144,0.23928447838510242,0.541,0.002,7.2155347780547165e-140,11,Robo4
4.780670324949637e-140,1.3309953206385583,0.984,0.053,9.889772701223315e-136,11,Flt1
1.1024197457597714e-139,0.39169585665635764,0.656,0.01,2.2805757280532392e-135,11,Esam
5.867682746374056e-135,0.3470020799441112,0.705,0.016,1.213847529742401e-130,11,Ushbp1
1.2707494031323724e-133,0.344076184293066,0.623,0.01,2.6287992902599387e-129,11,Slc39a8
1.1796303204167784e-130,0.614343886470271,0.836,0.034,2.4403012438461895e-126,11,Kdr
3.785719832940508e-130,0.21829998690297467,0.492,0.002,7.831518618404029e-126,11,Ccm2l
6.202860991784326e-129,0.36076190308855316,0.689,0.017,1.2831858533704235e-124,11,Emcn
1.8033274054225866e-128,0.6769230688075893,0.918,0.048,3.7305434035977046e-124,11,Cyyr1
4.2882793191910233e-128,0.29348282421762284,0.656,0.014,8.87116342761047e-124,11,Klhl6
