"gene","vglut2_clusters","galr1"
"Fbxo42",0.37601626016260165,0.4444444444444444
"Cplane2",0.034552845528455285,0
"Arhgef19",0.036585365853658534,0.1111111111111111
"Gm13056",0,0
"Epha2",0,0
"Fam131c",0.09349593495934959,0.1111111111111111
"Clcnka",0.014227642276422764,0
"Srarp",0.006097560975609756,0
"Zbtb17",0.13211382113821138,0.3333333333333333
"Spen",0.3231707317073171,0.3333333333333333
"Fblim1",0.06504065040650407,0.2222222222222222
"Tmem82",0.012195121951219513,0
"Slc25a34",0.014227642276422764,0
"Plekhm2",0.3902439024390244,0.7777777777777778
"Ddi2",0.22154471544715448,0.4444444444444444
"Agmat",0,0
"Dnajc16",0.10365853658536585,0.1111111111111111
"Casp9",0.09146341463414634,0.2222222222222222
"Cela2a",0.006097560975609756,0
"Efhd2",0.08333333333333333,0.5555555555555556
"Gm29367",0.014227642276422764,0
"Fhad1os2",0.01016260162601626,0
"Fhad1",0.06504065040650407,0.2222222222222222
"4930455G09Rik",0.036585365853658534,0
"Tmem51",0.04878048780487805,0
"Tmem51os1",0.0020325203252032522,0
"Kazn",0.3821138211382114,0.5555555555555556
"Gm13062",0.008130081300813009,0
"Gm13052",0.4369918699186992,0.6666666666666666
"6330411D24Rik",0.46747967479674796,0.6666666666666666
"Prdm2",0.4146341463414634,0.8888888888888888
"Pdpn",0.036585365853658534,0.1111111111111111
"Lrrc38",0.006097560975609756,0
"Pramef8",0.026422764227642278,0
"Pramef20",0.0040650406504065045,0
"1700012P22Rik",0.0020325203252032522,0
"Aadacl4",0,0
"Dhrs3",0.056910569105691054,0.1111111111111111
"Vps13d",0.5365853658536586,0.7777777777777778
"Tnfrsf1b",0.014227642276422764,0
"Tnfrsf8",0.018292682926829267,0.1111111111111111
"Platr16",0.0040650406504065045,0
"Zfp990",0.01016260162601626,0
"Gm13212",0.008130081300813009,0
"Zfp980",0.0040650406504065045,0
"Zfp600",0.0020325203252032522,0
"Gm13165",0.016260162601626018,0
"Gm13166",0.006097560975609756,0
"Zfp992",0.024390243902439025,0
"Zfp981",0.0020325203252032522,0
"1700095A21Rik",0.0020325203252032522,0
"Zfp993",0.014227642276422764,0
"Zfp991",0.026422764227642278,0.2222222222222222
"Zfp988",0.0040650406504065045,0
"Zfp978",0.0040650406504065045,0
"Zfp982",0.03861788617886179,0
"Zfp985",0.0020325203252032522,0
"Zfp979",0,0
"Zfp984",0.014227642276422764,0
"Gm20707",0.0040650406504065045,0
"Zfp933",0.17479674796747968,0.2222222222222222
"Miip",0.10569105691056911,0.2222222222222222
"Fv1",0.006097560975609756,0
"Mfn2",0.23170731707317074,0.4444444444444444
"Plod1",0.0508130081300813,0.1111111111111111
"2510039O18Rik",0.07723577235772358,0
"Nppa",0.02032520325203252,0
"Gm13054",0.014227642276422764,0
"Clcn6",0.2764227642276423,0.5555555555555556
"Mthfr",0.11991869918699187,0
"Gm13201",0,0
"Agtrap",0.008130081300813009,0
"Draxin",0.036585365853658534,0.1111111111111111
"Mad2l2",0.08536585365853659,0.2222222222222222
"Fbxo6",0.02032520325203252,0.1111111111111111
"Fbxo44",0.12601626016260162,0.2222222222222222
"Fbxo2",0.03048780487804878,0
"Disp3",0.1524390243902439,0.2222222222222222
"Gm13206",0.0020325203252032522,0.1111111111111111
"Ubiad1",0.04065040650406504,0.2222222222222222
"Mtor",0.4451219512195122,0.6666666666666666
"Angptl7",0.07317073170731707,0
"Exosc10",0.3089430894308943,0.3333333333333333
"Gm13209",0.006097560975609756,0
"Srm",0.036585365853658534,0.1111111111111111
"Masp2",0.052845528455284556,0.2222222222222222
"Tardbp",0.3597560975609756,0.3333333333333333
"Gm572",0.0020325203252032522,0
"Casz1",0.07113821138211382,0.1111111111111111
"Gm13205",0.022357723577235773,0.1111111111111111
"Gm17029",0.034552845528455285,0
"Pex14",0.3048780487804878,0.4444444444444444
"Dffa",0.15040650406504066,0.1111111111111111
"Cort",0.006097560975609756,0
"Cenps",0.036585365853658534,0
"Pgd",0.1016260162601626,0.4444444444444444
"Kif1b",0.8800813008130082,1
"Ube4b",0.4898373983739837,0.4444444444444444
"Ube4bos3",0.006097560975609756,0
"Ube4bos1",0.2540650406504065,0.5555555555555556
"Nmnat1",0.03048780487804878,0
"Tmem274",0.006097560975609756,0
"Lzic",0.15040650406504066,0.4444444444444444
"Ctnnbip1",0.32113821138211385,0.5555555555555556
"Gm13066",0.0040650406504065045,0
"Clstn1",0.3943089430894309,0.4444444444444444
"Pik3cd",0.13821138211382114,0.3333333333333333
"Tmem201",0.20528455284552846,0.2222222222222222
"Slc25a33",0.08943089430894309,0.2222222222222222
"Gm16188",0,0
"Spsb1",0.046747967479674794,0.1111111111111111
"Gm13070",0,0
"H6pd",0.032520325203252036,0.1111111111111111
"Gm13067",0.006097560975609756,0
"Gpr157",0.008130081300813009,0
"Gm13093",0.01016260162601626,0.1111111111111111
"Slc2a5",0.008130081300813009,0
"Slc2a7",0.02032520325203252,0
"Eno1",0.1483739837398374,0.3333333333333333
"Rere",0.8780487804878049,1
"Gm13091",0.0508130081300813,0.1111111111111111
"Slc45a1",0.18902439024390244,0.2222222222222222
"Errfi1",0.13414634146341464,0.1111111111111111
"Park7",0.15447154471544716,0.2222222222222222
"Tnfrsf9",0.014227642276422764,0.1111111111111111
"Camta1",0.8292682926829268,0.8888888888888888
"Uts2",0.0020325203252032522,0
"Per3",0.2764227642276423,0.5555555555555556
"Vamp3",0.11585365853658537,0.3333333333333333
"4930589P08Rik",0.034552845528455285,0.1111111111111111
"Dnajc11",0.27439024390243905,0.3333333333333333
"Thap3",0.2804878048780488,0.5555555555555556
"Phf13",0.022357723577235773,0.1111111111111111
"Klhl21",0.016260162601626018,0
"Zbtb48",0.06097560975609756,0
"Tas1r1",0.04065040650406504,0.1111111111111111
"Nol9",0.18495934959349594,0.2222222222222222
"Plekhg5",0.13008130081300814,0.2222222222222222
"Tnfrsf25",0.0040650406504065045,0
"Espn",0.01016260162601626,0
"Acot7",0.4410569105691057,0.6666666666666666
"Gpr153",0.19715447154471544,0.1111111111111111
"Icmt",0.032520325203252036,0
"Rnf207",0.10365853658536585,0.4444444444444444
"Rpl22",0.10975609756097561,0
"Chd5",0.6300813008130082,0.7777777777777778
"Kcnab2",0.18495934959349594,0.3333333333333333
"Nphp4",0.21747967479674796,0.2222222222222222
"Ajap1",0.36585365853658536,0.5555555555555556
"A430005L14Rik",0.04065040650406504,0
"Dffb",0.06504065040650407,0
"Cep104",0.16463414634146342,0.2222222222222222
"Lrrc47",0.032520325203252036,0
"Smim1",0.07520325203252033,0.2222222222222222
"Ccdc27",0.006097560975609756,0
"Trp73",0.0020325203252032522,0
"Trp73os",0,0
"Wrap73",0.12398373983739837,0.1111111111111111
"Tprgl",0.042682926829268296,0.1111111111111111
"Megf6",0.07520325203252033,0.1111111111111111
"Arhgef16",0.028455284552845527,0.1111111111111111
"Prdm16",0.11585365853658537,0.3333333333333333
"B230104I21Rik",0.01016260162601626,0
"Gm13133",0.0020325203252032522,0
"Gm13134",0.0040650406504065045,0
"Prdm16os",0.006097560975609756,0
"Gm13110",0.0020325203252032522,0
"Ttc34",0.018292682926829267,0
"Gm13112",0.06504065040650407,0.1111111111111111
"Mmel1",0.01016260162601626,0
"Prxl2b",0.026422764227642278,0
"Hes5",0.15040650406504066,0.3333333333333333
"Pank4",0.10365853658536585,0.1111111111111111
"Plch2",0.22967479674796748,0.4444444444444444
"Pex10",0.054878048780487805,0
"Rer1",0.09349593495934959,0
"Morn1",0.22764227642276422,0.5555555555555556
"Ski",0.4410569105691057,0.7777777777777778
"Faap20",0.042682926829268296,0
"Prkcz",0.4573170731707317,0.5555555555555556
"Gm27200",0.07317073170731707,0
"Gabrd",0.0040650406504065045,0
"5830444B04Rik",0.016260162601626018,0.1111111111111111
"Cfap74",0.08130081300813008,0
"Tmem52",0,0
"Gnb1",0.6117886178861789,0.8888888888888888
"Nadk",0.22154471544715448,0.4444444444444444
"Slc35e2",0.20528455284552846,0.3333333333333333
"Gm16023",0.06707317073170732,0
"Cdk11b",0.3719512195121951,0.5555555555555556
"Mmp23",0.014227642276422764,0
"Mib2",0.18699186991869918,0.2222222222222222
"Fndc10",0.018292682926829267,0
"Ssu72",0.21138211382113822,0.5555555555555556
"1500002C15Rik",0.0020325203252032522,0
"Tmem240",0.07520325203252033,0
"Atad3a",0.3089430894308943,0.4444444444444444
"Atad3aos",0.006097560975609756,0
"Vwa1",0.012195121951219513,0
"Tmem88b",0.006097560975609756,0
"Mrpl20",0.06097560975609756,0
"Ccnl2",0.49796747967479676,0.6666666666666666
"Aurkaip1",0.03048780487804878,0.1111111111111111
"Mxra8",0.012195121951219513,0
"Dvl1",0.34552845528455284,0.2222222222222222
"Tas1r3",0.0040650406504065045,0
"Cptp",0.012195121951219513,0.1111111111111111
"Ints11",0.1402439024390244,0.2222222222222222
"Pusl1",0.04065040650406504,0
"Acap3",0.19308943089430894,0.3333333333333333
"Ube2j2",0.2784552845528455,0.5555555555555556
"C1qtnf12",0.06097560975609756,0.4444444444444444
"B3galt6",0.02032520325203252,0.1111111111111111
"Sdf4",0.16869918699186992,0.3333333333333333
"Tnfrsf4",0.008130081300813009,0
"Gm16008",0.10975609756097561,0.1111111111111111
"Tnfrsf18",0.016260162601626018,0
"Ttll10",0.0020325203252032522,0
"9430015G10Rik",0.10365853658536585,0.1111111111111111
"Agrn",0.524390243902439,0.7777777777777778
"Isg15",0.014227642276422764,0
"AW011738",0.03861788617886179,0
"Perm1",0.012195121951219513,0
"Plekhn1",0.2703252032520325,0.3333333333333333
"Noc2l",0.23577235772357724,0.3333333333333333
"Samd11",0.018292682926829267,0.2222222222222222
"Gm36548",0.0020325203252032522,0
"Cdk6",0.11382113821138211,0
"Gm17590",0.022357723577235773,0.1111111111111111
"Fam133b",0.3617886178861789,0.5555555555555556
"Gm43017",0.028455284552845527,0
"1700109H08Rik",0.11788617886178862,0.4444444444444444
"Rbm48",0.07113821138211382,0.2222222222222222
"2510017J16Rik",0.03861788617886179,0.1111111111111111
"Pex1",0.241869918699187,0.4444444444444444
"Gm43825",0,0
"4833413G10Rik",0.0020325203252032522,0
"Gatad1",0.14227642276422764,0.2222222222222222
"Ankib1",0.4613821138211382,0.7777777777777778
"Krit1",0.5142276422764228,0.5555555555555556
"Lrrd1",0.028455284552845527,0
"Mterf1a",0.01016260162601626,0
"Akap9",0.6849593495934959,0.7777777777777778
"Gm43031",0.006097560975609756,0
"Cyp51",0.20121951219512196,0.5555555555555556
"Mterf1b",0.01016260162601626,0
"Fzd1",0.026422764227642278,0
"Gm42744",0.006097560975609756,0
"Cdk14",0.8048780487804879,0.8888888888888888
"Gm43112",0.026422764227642278,0
"Gm43113",0.042682926829268296,0
"Gm43111",0.054878048780487805,0.2222222222222222
"Gm43623",0.026422764227642278,0
"Gm43577",0.008130081300813009,0.1111111111111111
"Gm10484",0.036585365853658534,0
"Gm43727",0.012195121951219513,0
"Gm43728",0.006097560975609756,0
"1700015F17Rik",0.008130081300813009,0
"Cldn12",0.04878048780487805,0.1111111111111111
"Gtpbp10",0.0508130081300813,0.1111111111111111
"Gm8773",0.012195121951219513,0.2222222222222222
"Cfap69",0.1951219512195122,0.1111111111111111
"Steap2",0.06300813008130081,0.1111111111111111
"Steap1",0.01016260162601626,0
"Zfp804b",0.49796747967479676,0.5555555555555556
"Tex47",0.028455284552845527,0
"Gm30835",0.03048780487804878,0
"Steap4",0.0020325203252032522,0
"Gm15731",0.0020325203252032522,0
"Sri",0.12398373983739837,0.4444444444444444
"Adam22",0.6361788617886179,0.6666666666666666
"Dbf4",0.03048780487804878,0
"Slc25a40",0.15447154471544716,0.1111111111111111
"Rundc3b",0.4898373983739837,0.5555555555555556
"Abcb1a",0.01016260162601626,0
"Gm5106",0.006097560975609756,0
"Abcb1b",0.042682926829268296,0
"Abcb4",0.044715447154471545,0.1111111111111111
"Crot",0.10975609756097561,0.1111111111111111
"Tmem243",0.47560975609756095,0.6666666666666666
"Dmtf1",0.3252032520325203,0.6666666666666666
"9330182L06Rik",0.4735772357723577,0.5555555555555556
"Grm3",0.6707317073170732,1
"Gm10482",0.008130081300813009,0
"Gm31831",0.0040650406504065045,0
"1700003C15Rik",0.0020325203252032522,0
"Sema3d",0.1524390243902439,0.3333333333333333
"Sema3a",0.10365853658536585,0.1111111111111111
"Sema3e",0.11178861788617886,0
"Gm4128",0.032520325203252036,0.1111111111111111
"Pclo",0.8089430894308943,1
"Gm26918",0.09959349593495935,0.3333333333333333
"Gm26954",0.29471544715447157,0.6666666666666666
"Gm43391",0.008130081300813009,0
"Gm30613",0.006097560975609756,0
"Speer4cos",0.0020325203252032522,0
"Gm3510",0.06097560975609756,0.2222222222222222
"Cacna2d1",0.6138211382113821,0.8888888888888888
"Gm43000",0.032520325203252036,0
"Hgf",0.006097560975609756,0
"Sema3c",0.2784552845528455,0.5555555555555556
"Cd36",0.0040650406504065045,0
"Gnai1",0.3252032520325203,0.5555555555555556
"4921504A21Rik",0.09959349593495935,0
"Magi2",0.9308943089430894,1
"Phtf2",0.40040650406504064,0.5555555555555556
"Tmem60",0.09552845528455285,0.2222222222222222
"Rsbn1l",0.32723577235772355,0.5555555555555556
"A630072M18Rik",0.014227642276422764,0
"Ptpn12",0.4959349593495935,0.7777777777777778
"Gsap",0.15040650406504066,0.4444444444444444
"Ccdc146",0.02032520325203252,0.1111111111111111
"Fgl2",0.0020325203252032522,0
"Fam185a",0.2459349593495935,0.2222222222222222
"Fbxl13",0.008130081300813009,0
"Lrrc17",0.0040650406504065045,0
"Armc10",0.1016260162601626,0
"Napepld",0.06707317073170732,0.2222222222222222
"Pmpcb",0.06504065040650407,0.1111111111111111
"Dnajc2",0.13211382113821138,0.3333333333333333
"Psmc2",0.15853658536585366,0.2222222222222222
"Slc26a5",0,0
"Reln",0.23577235772357724,0.1111111111111111
"Gm10475",0.046747967479674794,0
"Orc5",0.18902439024390244,0.3333333333333333
"6030443J06Rik",0.6097560975609756,1
"A930003O13Rik",0.014227642276422764,0
"Lhfpl3",0.6382113821138211,0.7777777777777778
"Gm42948",0.18089430894308944,0.4444444444444444
"Gm42951",0.0040650406504065045,0
"5031425E22Rik",0.4349593495934959,0.7777777777777778
"Kmt2e",0.6361788617886179,0.7777777777777778
"Srpk2",0.6504065040650406,1
"Gm43566",0.016260162601626018,0
"AI506816",0.028455284552845527,0
"Pus7",0.3008130081300813,0.3333333333333333
"Rint1",0.1991869918699187,0.5555555555555556
"Tomm7",0.052845528455284556,0.2222222222222222
"2700038G22Rik",0.046747967479674794,0.1111111111111111
"Fam126a",0.18292682926829268,0.4444444444444444
"Klhl7",0.45528455284552843,0.6666666666666666
"Nupl2",0.08739837398373984,0.1111111111111111
"Kcnh2",0.09349593495934959,0.1111111111111111
"Nos3",0.024390243902439025,0
"Gm15587",0.022357723577235773,0.1111111111111111
"Atg9b",0.014227642276422764,0.1111111111111111
"Abcb8",0.11585365853658537,0.2222222222222222
"Asic3",0.0020325203252032522,0
"Cdk5",0.22560975609756098,0.5555555555555556
"Slc4a2",0.0508130081300813,0.1111111111111111
"Fastk",0.09552845528455285,0.1111111111111111
"Tmub1",0.024390243902439025,0
"2310074N15Rik",0.0040650406504065045,0
"Agap3",0.3475609756097561,0.4444444444444444
"Gbx1",0.018292682926829267,0
"Asb10",0.0040650406504065045,0
"Abcf2",0.06707317073170732,0.1111111111111111
"Chpf2",0.1402439024390244,0.1111111111111111
"Smarcd3",0.3699186991869919,0.3333333333333333
"Nub1",0.27439024390243905,0.4444444444444444
"Gm26648",0.02032520325203252,0
"Wdr86",0.0020325203252032522,0
"Crygn",0.0040650406504065045,0
"Rheb",0.20528455284552846,0.5555555555555556
"Prkag2",0.49796747967479676,0.4444444444444444
"Prkag2os2",0.008130081300813009,0
"Prkag2os1",0.02032520325203252,0.1111111111111111
"1500035N22Rik",0.16056910569105692,0.3333333333333333
"2900005J15Rik",0.03048780487804878,0
"Galntl5",0.0020325203252032522,0.1111111111111111
"Galnt11",0.29065040650406504,0.4444444444444444
"Kmt2c",0.7012195121951219,0.8888888888888888
"1700096K18Rik",0.02032520325203252,0.1111111111111111
"Gm43972",0.0040650406504065045,0.1111111111111111
"Xrcc2",0.03048780487804878,0.1111111111111111
"Actr3b",0.27439024390243905,0.3333333333333333
"Gm21671",0.0020325203252032522,0
"Gm21680",0.01016260162601626,0
"Gm21698",0.0040650406504065045,0
"Gm1979",0.01016260162601626,0
"Gm5862",0.014227642276422764,0
"Speer4a",0.016260162601626018,0.2222222222222222
"Gm7347",0.006097560975609756,0
"Gm10471",0.0040650406504065045,0
"Gm10220",0.0020325203252032522,0
"Gm7361",0.008130081300813009,0
"Dpp6",0.9024390243902439,0.7777777777777778
"Speer4b",0.016260162601626018,0
"Paxip1",0.17276422764227642,0.2222222222222222
"Htr5a",0.018292682926829267,0
"Gm26608",0.028455284552845527,0
"Insig1",0.052845528455284556,0
"Cnpy1",0.01016260162601626,0
"Rbm33",0.3943089430894309,0.5555555555555556
"Shh",0.01016260162601626,0
"9530036O11Rik",0.1443089430894309,0.5555555555555556
"Rnf32",0.17886178861788618,0.1111111111111111
"Lmbr1",0.4735772357723577,0.7777777777777778
"4632411P08Rik",0.0040650406504065045,0
"Nom1",0.24390243902439024,0.4444444444444444
"Ube3c",0.5975609756097561,0.7777777777777778
"Dnajb6",0.32926829268292684,0.4444444444444444
"A230098N10Rik",0,0
"Tyms",0.044715447154471545,0
"3110082J24Rik",0.01016260162601626,0
"Garem2",0.016260162601626018,0
"Hadha",0.2601626016260163,0.2222222222222222
"Hadhb",0.1443089430894309,0.6666666666666666
"Selenoi",0.2784552845528455,0.1111111111111111
"Drc1",0.08130081300813008,0
"Gm43755",0.0020325203252032522,0
"Otof",0.32723577235772355,0.5555555555555556
"1700001C02Rik",0.0020325203252032522,0
"Cib4",0,0
"Gm9899",0.016260162601626018,0
"Kcnk3",0.14227642276422764,0.4444444444444444
"Slc35f6",0.06300813008130081,0
"Cenpa",0.01016260162601626,0
"Dpysl5",0.5873983739837398,0.7777777777777778
"Gm42764",0.0040650406504065045,0
"Mapre3",0.43902439024390244,0.5555555555555556
"Gm19409",0.07723577235772358,0.1111111111111111
"Gm15461",0.036585365853658534,0.1111111111111111
"Tmem214",0.32113821138211385,0.4444444444444444
"Agbl5",0.16869918699186992,0.3333333333333333
"Ost4",0.03861788617886179,0
"Emilin1",0,0
"Khk",0.006097560975609756,0
"Cgref1",0.1443089430894309,0.1111111111111111
"Preb",0.32723577235772355,0.6666666666666666
"Slc5a6",0.08130081300813008,0.2222222222222222
"Atraid",0.22764227642276422,0.4444444444444444
"Cad",0.06707317073170732,0
"Slc30a3",0.02032520325203252,0
"Mpv17",0.1016260162601626,0.3333333333333333
"Gtf3c2",0.27439024390243905,0.6666666666666666
"Eif2b4",0.21951219512195122,0.3333333333333333
"Snx17",0.07317073170731707,0.1111111111111111
"Zfp513",0.06097560975609756,0.1111111111111111
"Ppm1g",0.20528455284552846,0.3333333333333333
"Gm9970",0.0040650406504065045,0
"Nrbp1",0.26422764227642276,0.4444444444444444
"Krtcap3",0.006097560975609756,0
"Ift172",0.23170731707317074,0.2222222222222222
"Fndc4",0.241869918699187,0.2222222222222222
"Gckr",0.17276422764227642,0.4444444444444444
"Zfp512",0.3130081300813008,0.4444444444444444
"4930548H24Rik",0.0020325203252032522,0
"4930566F21Rik",0.0040650406504065045,0
"Gpn1",0.13008130081300814,0.1111111111111111
"Supt7l",0.04878048780487805,0.1111111111111111
"Slc4a1ap",0.21747967479674796,0.4444444444444444
"Gm43660",0.046747967479674794,0
"AI839979",0.008130081300813009,0
"Mrpl33",0.15853658536585366,0.3333333333333333
"Rbks",0.10569105691056911,0
"Babam2",0.40040650406504064,0.6666666666666666
"Gm17130",0.052845528455284556,0
"Fosl2",0.01016260162601626,0.1111111111111111
"Plb1",0.0040650406504065045,0.1111111111111111
"Gm36840",0.0020325203252032522,0
"Ppp1cb",0.3861788617886179,0.7777777777777778
"Gm15614",0.2926829268292683,0.7777777777777778
"Yes1",0.18699186991869918,0.1111111111111111
"Pisd",0.20121951219512196,0.4444444444444444
"Prr14l",0.4105691056910569,0.4444444444444444
"Depdc5",0.3882113821138211,0.6666666666666666
"Ywhah",0.2682926829268293,0.4444444444444444
"Slc5a1",0.0020325203252032522,0
"Spon2",0,0
"Ctbp1",0.12195121951219512,0.2222222222222222
"Maea",0.21951219512195122,0.4444444444444444
"Uvssa",0.1443089430894309,0.1111111111111111
"Fam53a",0.07926829268292683,0
"Gm9903",0.006097560975609756,0.1111111111111111
"Slbp",0.16056910569105692,0.3333333333333333
"Tmem129",0.016260162601626018,0
"Tacc3",0.042682926829268296,0.1111111111111111
"Fgfr3",0.13821138211382114,0.3333333333333333
"Letm1",0.14634146341463414,0.4444444444444444
"Nsd2",0.6321138211382114,0.6666666666666666
"Nelfa",0.1991869918699187,0.3333333333333333
"Gm42849",0.008130081300813009,0
"Gm42851",0.11178861788617886,0.2222222222222222
"Gm1673",0.14227642276422764,0.3333333333333333
"Nat8l",0.07723577235772358,0
"Poln",0.046747967479674794,0.2222222222222222
"4930557J02Rik",0.012195121951219513,0
"Haus3",0.028455284552845527,0
"Mxd4",0.19715447154471544,0.2222222222222222
"Zfyve28",0.23577235772357724,0.5555555555555556
"Gm15513",0.014227642276422764,0
"Cfap99",0.02032520325203252,0.1111111111111111
"Gm43458",0.006097560975609756,0
"Rnf4",0.13008130081300814,0.3333333333333333
"Fam193a",0.6463414634146342,0.7777777777777778
"Tnip2",0.06910569105691057,0.1111111111111111
"Sh3bp2",0.06097560975609756,0.2222222222222222
"Add1",0.5060975609756098,0.7777777777777778
"Mfsd10",0.1402439024390244,0.3333333333333333
"Nop14",0.13617886178861788,0.4444444444444444
"Gm15522",0.0020325203252032522,0
"Grk4",0.22154471544715448,0.2222222222222222
"Gm42560",0.06707317073170732,0.1111111111111111
"Htt",0.5426829268292683,0.7777777777777778
"Msantd1",0.036585365853658534,0
"Rgs12",0.1565040650406504,0.3333333333333333
"Gm43791",0.0020325203252032522,0
"Hgfac",0,0
"Dok7",0.05894308943089431,0.1111111111111111
"Lrpap1",0.25609756097560976,0.4444444444444444
"Adra2c",0.0020325203252032522,0
"Cpz",0,0
"Trmt44",0.052845528455284556,0.1111111111111111
"4931431C16Rik",0.01016260162601626,0
"Acox3",0.056910569105691054,0.1111111111111111
"Htra3",0,0
"Sh3tc1",0.0020325203252032522,0
"Ablim2",0.516260162601626,0.7777777777777778
"Afap1",0.2865853658536585,0.2222222222222222
"Sorcs2",0.6605691056910569,0.7777777777777778
"Psapl1",0.006097560975609756,0.1111111111111111
"2210406O10Rik",0.022357723577235773,0
"Grpel1",0.042682926829268296,0
"Tada2b",0.034552845528455285,0.1111111111111111
"Ccdc96",0.006097560975609756,0
"Tbc1d14",0.1910569105691057,0.4444444444444444
"D5Ertd579e",0.4146341463414634,0.6666666666666666
"Bloc1s4",0.016260162601626018,0
"Mrfap1",0.12398373983739837,0.3333333333333333
"Man2b2",0.018292682926829267,0
"Ppp2r2c",0.40853658536585363,0.7777777777777778
"Ppp2r2cos",0.03861788617886179,0
"Wfs1",0.026422764227642278,0
"Jakmip1",0.6300813008130082,0.7777777777777778
"Gm26647",0.044715447154471545,0
"Gm1043",0.4166666666666667,0.5555555555555556
"Crmp1",0.5630081300813008,0.6666666666666666
"Evc",0.052845528455284556,0
"Evc2",0.046747967479674794,0
"Stk32b",0.2804878048780488,0.3333333333333333
"Msx1",0.006097560975609756,0
"Stx18",0.31910569105691056,0.6666666666666666
"Nsg1",0.3130081300813008,0.5555555555555556
"Zbtb49",0.08130081300813008,0.3333333333333333
"Lyar",0.03861788617886179,0.1111111111111111
"Tmem128",0.08739837398373984,0.2222222222222222
"Drd5",0.0020325203252032522,0
"Slc2a9",0.028455284552845527,0.1111111111111111
"Wdr1",0.23373983739837398,0.3333333333333333
"Zfp518b",0.08333333333333333,0
"Clnk",0.026422764227642278,0
"Gm40293",0,0
"Gm42524",0,0
"4930513D17Rik",0.0040650406504065045,0.1111111111111111
"Hs3st1",0.15040650406504066,0.2222222222222222
"Rab28",0.3048780487804878,0.5555555555555556
"Bod1l",0.3780487804878049,0.4444444444444444
"Gm16223",0.014227642276422764,0
"Gm7854",0.11991869918699187,0.2222222222222222
"Cpeb2",0.41260162601626016,0.4444444444444444
"C1qtnf7",0.02032520325203252,0
"Gm15866",0,0
"Cc2d2a",0.2032520325203252,0
"Fbxl5",0.32723577235772355,0.4444444444444444
"Bst1",0.0040650406504065045,0
"Cd38",0.0040650406504065045,0
"Fgfbp1",0,0
"Prom1",0.018292682926829267,0.1111111111111111
"Gm42716",0.0020325203252032522,0
"Tapt1",0.21341463414634146,0.2222222222222222
"Gm42982",0.044715447154471545,0.3333333333333333
"Gm42984",0.052845528455284556,0.1111111111111111
"Gm36017",0,0
"Ldb2",0.6239837398373984,0.8888888888888888
"Gm43507",0.2764227642276423,0.4444444444444444
"Gm3364",0.034552845528455285,0
"Gm42750",0.006097560975609756,0
"D5Ertd615e",0.042682926829268296,0
"Qdpr",0.054878048780487805,0.1111111111111111
"Gm42413",0.05894308943089431,0.2222222222222222
"Lap3",0.04878048780487805,0.2222222222222222
"Med28",0.04878048780487805,0.1111111111111111
"Fam184b",0.20528455284552846,0.1111111111111111
"9630001P10Rik",0.008130081300813009,0.1111111111111111
"Ncapg",0.018292682926829267,0
"Lcorl",0.4573170731707317,0.5555555555555556
"Slit2",0.28252032520325204,0.2222222222222222
"4930518C09Rik",0.0020325203252032522,0
"5730480H06Rik",0.16056910569105692,0.1111111111111111
"Kcnip4",0.8089430894308943,0.7777777777777778
"Gm20700",0.014227642276422764,0
"Adgra3",0.08333333333333333,0.1111111111111111
"Gm36814",0.006097560975609756,0
"Gm43016",0.036585365853658534,0.1111111111111111
"Ppargc1a",0.3150406504065041,0.4444444444444444
"Dhx15",0.2682926829268293,0.5555555555555556
"9230114K14Rik",0.022357723577235773,0
"C130083M11Rik",0.0020325203252032522,0
"Sod3",0.006097560975609756,0
"Ccdc149",0.18495934959349594,0.5555555555555556
"Lgi2",0.14634146341463414,0.2222222222222222
"Sepsecs",0.14227642276422764,0.3333333333333333
"Pi4k2b",0.022357723577235773,0
"Zcchc4",0.1565040650406504,0.2222222222222222
"Anapc4",0.3475609756097561,0.3333333333333333
"5033403H07Rik",0.0040650406504065045,0
"Gm30301",0,0
"Slc34a2",0,0
"Sel1l3",0.2621951219512195,0.7777777777777778
"Smim20",0.028455284552845527,0
"Gm42745",0.0040650406504065045,0
"Rbpj",0.2784552845528455,0.4444444444444444
"Cckar",0.0020325203252032522,0
"Tbc1d19",0.39227642276422764,0.4444444444444444
"Stim2",0.2865853658536585,0.6666666666666666
"Gm10440",0.016260162601626018,0
"4932441J04Rik",0.09146341463414634,0.1111111111111111
"Pcdh7",0.9207317073170732,1
"4933402J10Rik",0.0020325203252032522,0
"Arap2",0.42276422764227645,0.6666666666666666
"Dthd1",0.0040650406504065045,0
"Nwd2",0.44308943089430897,0.6666666666666666
"0610040J01Rik",0.07520325203252033,0.1111111111111111
"Rell1",0.06300813008130081,0
"Pgm2",0.07520325203252033,0
"Tbc1d1",0.20934959349593496,0.2222222222222222
"Gm31363",0.0020325203252032522,0
"Gm3716",0.0020325203252032522,0
"Gm20033",0.07317073170731707,0.2222222222222222
"Klf3",0.07926829268292683,0.1111111111111111
"Fam114a1",0.024390243902439025,0
"Tmem156",0.0040650406504065045,0
"Klhl5",0.3353658536585366,0.5555555555555556
"Wdr19",0.1016260162601626,0.1111111111111111
"Rfc1",0.23170731707317074,0.5555555555555556
"Klb",0.024390243902439025,0
"Rpl9",0.13008130081300814,0.3333333333333333
